Date,Artist,Track,MinPlayed
2021-02-02 00:48,Iron Maiden,Fear of the Dark - 2015 Remaster,2.316883333333333
2021-02-02 00:52,Whitesnake,Here I Go Again - 2018 Remaster,4.589916666666666
2021-02-02 00:56,Iron Maiden,Quest for Fire - 2015 Remaster,3.7108833333333333
2021-02-02 01:01,Iron Maiden,Still Life - 2015 Remaster,4.950216666666667
2021-02-02 01:06,W.A.S.P.,Wild Child,5.206666666666667
2021-02-02 01:10,Iron Maiden,The Apparition - 2015 Remaster,3.9131
2021-02-02 01:15,Iron Maiden,Judas Be My Guide - 2015 Remaster,2.7586333333333335
2021-02-02 01:19,Audioslave,Like a Stone,0.06613333333333334
2021-02-02 01:19,Sui Generis,Necesito,0.19981666666666667
2021-02-02 01:19,Jorge Drexler,Silencio,1.5850666666666666
2021-02-02 01:20,Sui Generis,"Quizás, Porque",0.6286166666666667
2021-02-02 01:20,Chick Corea,Spain,0.040883333333333334
2021-02-02 01:20,Herbie Hancock,Cantaloupe Island - Remastered,0.11981666666666667
2021-02-02 01:23,Herbie Hancock,Cantaloupe Island - Remastered,0.09101666666666666
2021-02-02 01:29,Poolside,Harvest Moon,6.1463833333333335
2021-02-02 01:32,Ray Charles,Let the Good Times Roll - 2016 Mono Remaster,2.8847833333333335
2021-02-02 01:37,Amp Fiddler,Through Your Soul,4.752683333333334
2021-02-02 01:40,Ray Charles,Roll with My Baby - 2016 Mono Remaster,2.651283333333333
2021-02-02 01:42,Ray Charles,It's All Right - 2016 Mono Remaster,2.30655
2021-02-02 01:45,Tenno,Luna,2.5769166666666665
2021-02-02 01:50,Ray Charles,Hornful Soul - 2016 Mono Remaster,5.5095
2021-02-02 01:55,Max Graef,Itzehoe,4.923066666666666
2021-02-02 02:01,AC/DC,Shoot to Thrill,5.2904333333333335
2021-02-02 02:01,Ray Charles,Early in the Morning - 2016 Mono Remaster,0.10943333333333333
2021-02-02 02:05,Jorge Drexler,Guitarra y vos,3.9177666666666666
2021-02-02 02:08,Jorge Drexler,Silencio,3.4664333333333333
2021-02-02 02:12,Jorge Drexler,Las transeúntes,0.2712833333333333
2021-02-02 02:12,Jorge Drexler,Causa y efecto,4.062666666666667
2021-02-02 14:17,Steely Dan,Do It Again,5.94555
2021-02-02 14:21,Steely Dan,Barrytown - Version 2,3.2684333333333333
2021-02-02 14:25,Steely Dan,Rikki Don't Lose That Number,4.5182166666666665
2021-02-02 14:27,Steely Dan,Two Against Nature,1.67095
2021-02-02 15:10,Manal,Jugo de Tomate,2.7733333333333334
2021-02-02 15:15,Pearl Jam,Yellow Ledbetter,5.0597666666666665
2021-02-02 15:21,Pink Floyd,Mother,5.58155
2021-02-02 15:25,Red Hot Chili Peppers,Goodbye Angels,4.478883333333333
2021-02-02 15:27,The Who,The Seeker - Edit,0.025833333333333333
2021-02-02 15:27,Guns N' Roses,It's So Easy,1.17245
2021-02-02 15:32,The Who,Baba O'Riley,5.006666666666667
2021-02-02 15:34,The Beatles,There's A Place - Remastered 2009,1.84155
2021-02-02 15:37,The Rolling Stones,Start Me Up - Remastered,3.5511
2021-02-02 15:40,The Beatles,Here Comes The Sun - Remastered 2009,3.09555
2021-02-02 15:42,Simon & Garfunkel,April Come She Will,1.8231
2021-02-02 15:50,New Order,Blue Monday - 2016 Remaster,7.513333333333334
2021-02-02 15:53,Pink Floyd,"Another Brick in the Wall, Pt. 1",3.2024166666666667
2021-02-02 15:57,Depeche Mode,Strangelove,3.74155
2021-02-02 15:59,the Drumlord,Shelter Jazz,2.2857
2021-02-02 16:05,Michael Jackson,Don't Stop 'Til You Get Enough,6.0911
2021-02-02 16:10,Invisible,El Anillo del Capitán Beto,5.110433333333333
2021-02-02 16:14,Viejas Locas,Todo Sigue Igual,3.5766666666666667
2021-02-02 16:19,Daft Punk,Instant Crush (feat. Julian Casablancas),5.626
2021-02-02 16:22,Calle 13,Muerte En Hawaii,3.164433333333333
2021-02-02 16:27,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,4.140216666666666
2021-02-02 16:32,Pink Floyd,Mother,5.58155
2021-02-02 16:35,Arctic Monkeys,From The Ritz To The Rubble,3.2237666666666667
2021-02-02 16:38,Pescado Rabioso,Todas las Hojas Son del Viento,2.168
2021-02-02 16:40,The Beatles,Love Me Do - Remastered 2009,2.36155
2021-02-02 16:43,Commodores,Slippery When Wet,3.347766666666667
2021-02-02 16:46,Sumo,No Tan Distintos,2.667333333333333
2021-02-02 16:49,The Cure,Lovesong - Remastered,3.4711
2021-02-02 16:53,The Beatles,"Hello, Goodbye - Remastered 2009",3.4806666666666666
2021-02-02 16:58,Bronski Beat,Smalltown Boy,5.040216666666667
2021-02-02 17:04,Guns N' Roses,Knockin' On Heaven's Door,5.6
2021-02-02 17:08,The Rolling Stones,Crazy Mama - Remastered,4.584883333333333
2021-02-02 17:10,El Mató a un Policía Motorizado,El Tesoro,1.3451833333333334
2021-02-02 17:13,The Who,Behind Blue Eyes,3.6904333333333335
2021-02-02 17:17,Bob Marley & The Wailers,Is This Love,3.87
2021-02-02 17:20,Jim Morrison,An American Prayer,3.0733333333333333
2021-02-02 17:26,Soda Stereo,Disco Eterno - Remasterizado 2007,5.7671
2021-02-02 17:29,Invisible,Dios de Adolescencia,2.7577666666666665
2021-02-02 17:31,Bob Marley & The Wailers,Buffalo Soldier,2.2278333333333333
2021-02-02 17:34,Bob Marley & The Wailers,Buffalo Soldier,2.8262833333333335
2021-02-02 17:38,The Rolling Stones,She's So Cold - Remastered,4.2251
2021-02-02 17:43,Guns N' Roses,Don't Cry - Alternate Lyrics,4.7377666666666665
2021-02-02 17:47,George Harrison,My Sweet Lord - Remastered 2014,4.6871
2021-02-02 17:52,Soda Stereo,Sobredosis de T.V. - Remasterizado 2007,4.150883333333334
2021-02-02 17:56,Molotov,Gimme Tha Power,4.17155
2021-02-02 18:00,The Rolling Stones,Till The Next Goodbye - Remastered,4.613766666666667
2021-02-02 18:03,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",2.5092166666666667
2021-02-02 18:09,Fleetwood Mac,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",0.03868333333333333
2021-02-02 18:09,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.03715
2021-02-02 18:14,Ciro y los Persas,Me Gusta,4.818216666666666
2021-02-02 18:20,Bob Dylan,Like a Rolling Stone,6.16
2021-02-02 18:23,Soda Stereo,Zoom - Remasterizado 2007,3.38715
2021-02-02 18:27,Sui Generis,Canción para Mi Muerte,3.5984333333333334
2021-02-02 18:30,Spinetta Y Los Socios Del Desierto,Cuenta en el Sol,3.11345
2021-02-02 18:34,America,A Horse with No Name,4.203983333333333
2021-02-02 18:41,The Rolling Stones,Time Waits For No One - Remastered,6.6351
2021-02-02 18:46,Blackstreet,No Diggity,5.092883333333333
2021-02-02 18:47,Charly García,Fanky,0.7501333333333333
2021-02-02 19:13,Charly García,Fanky,4.0309
2021-02-02 19:18,Callejeros,Creo,4.8293333333333335
2021-02-02 19:21,Santana,Black Magic Woman - Single Version,3.2744333333333335
2021-02-02 19:25,Manu Chao,Me Gustas Tu,3.9997666666666665
2021-02-02 19:27,Pescado Rabioso,Por,1.65555
2021-02-02 19:31,Los Espiritus,La Crecida,4.53645
2021-02-02 19:36,Michael Jackson,Billie Jean,4.8971
2021-02-02 19:41,Gustavo Cerati,Puente,4.5633333333333335
2021-02-02 19:45,Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,4.576433333333333
2021-02-02 19:48,Bob Marley & The Wailers,Three Little Birds,3.0044333333333335
2021-02-02 19:51,Stevie Wonder,For Once In My Life,2.83
2021-02-02 19:55,Gustavo Cerati,Cactus,3.9126666666666665
2021-02-02 19:59,Jorge Drexler,Todo se transforma,3.6191
2021-02-02 20:02,Bobby Womack,Woman's Gotta Have It,3.5377666666666667
2021-02-02 20:05,Babasónicos,Irresponsables,2.603283333333333
2021-02-02 20:10,Moris,Escúchame Entre el Ruido,5.136666666666667
2021-02-02 20:15,Red Hot Chili Peppers,Dark Necessities,5.033333333333333
2021-02-02 21:21,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,0.011833333333333333
2021-02-02 21:21,The Beatles,When I'm Sixty Four - Remastered 2009,0.016833333333333332
2021-02-02 21:21,Pink Floyd,"Another Brick in the Wall, Pt. 1",1.6051833333333334
2021-02-02 21:25,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,3.8193333333333332
2021-02-02 21:28,The Jacksons,Blame It on the Boogie,3.57
2021-02-02 21:31,Charly García,No Voy en Tren,3.022666666666667
2021-02-02 21:35,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),3.951766666666667
2021-02-02 21:38,The Who,Pinball Wizard,3.0157166666666666
2021-02-02 21:42,The Beatles,Don't Let Me Down - Remastered 2009,3.59555
2021-02-02 21:45,Jimi Hendrix,Purple Haze,2.8468833333333334
2021-02-02 21:50,TOTO,Rosanna,5.52
2021-02-02 21:55,Intoxicados,Una Vela,4.554666666666667
2021-02-02 21:58,The Rolling Stones,Sweet Virginia,2.786216666666667
2021-02-02 21:58,Bob Marley & The Wailers,Natural Mystic,0.024833333333333332
2021-02-02 22:01,Bob Marley & The Wailers,Natural Mystic,3.4731
2021-02-02 22:05,Phil Collins,Sussudio - 2016 Remaster,4.3851
2021-02-02 22:10,Bersuit Vergarabat,Toco Y Me Voy,4.16555
2021-02-02 22:12,The Cure,Boys Don't Cry,2.59955
2021-02-02 22:18,New Order,Age of Consent - 2015 Remaster,5.25555
2021-02-02 22:22,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,4.935766666666667
2021-02-02 22:25,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),0.04371666666666667
2021-02-02 22:25,Sting,It's Probably Me,2.6508333333333334
2021-02-02 22:25,Eminem,The Real Slim Shady,0.0487
2021-02-02 22:25,SoulChef,Write This Down (feat. Nieve),0.03235
2021-02-02 22:25,Charly García,Fanky,0.1184
2021-02-02 22:30,Cherokee,Don't Matter,5.1376
2021-02-02 22:34,El Mató a un Policía Motorizado,El Tesoro,3.8549333333333333
2021-02-02 22:39,Glass Animals,Gooey,4.821766666666667
2021-02-02 22:44,Sweet Mila,Touch Me,4.333333333333333
2021-02-02 22:45,MGMT,Electric Feel,1.67905
2021-02-03 13:46,Red Hot Chili Peppers,Under the Bridge,4.4051
2021-02-03 13:49,The Rolling Stones,"Paint It, Black",3.3711
2021-02-03 13:51,Depeche Mode,Enjoy the Silence,0.42773333333333335
2021-02-03 15:06,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,0.21771666666666667
2021-02-03 15:06,The Rolling Stones,Under My Thumb,0.11261666666666667
2021-02-03 15:11,The Rolling Stones,Rain Fall Down - Remastered 2009,4.8966666666666665
2021-02-03 16:08,Tenno,Luna,2.5769166666666665
2021-02-03 16:10,Ray Charles,It's All Right - 2016 Mono Remaster,2.30655
2021-02-03 16:13,Ray Charles,I've Got a Woman - 2016 Mono Remaster,2.8891333333333336
2021-02-03 16:16,WOS,FRESCO,2.8383666666666665
2021-02-03 16:19,Ray Charles,Undecided - 2016 Mono Remaster,3.594883333333333
2021-02-03 16:22,Ray Charles,When Your Lover Has Gone - 2016 Mono Remaster,2.848316666666667
2021-02-03 16:25,Ray Charles,Greenbacks - 2016 Mono Remaster,2.8605833333333335
2021-02-03 16:27,Ray Charles,Blackjack - 2016 Mono Remaster,2.354816666666667
2021-02-03 16:31,Aaron Smith,Dancin (feat. Luvli) - Krono Remix,3.300883333333333
2021-02-03 16:34,Larry Lovestein & The Velvet Revival,Suspicions,3.6749833333333335
2021-02-03 16:39,Chingon,Malaguena Salerosa,4.097333333333333
2021-02-03 16:41,Ray Charles,Roll with My Baby - 2016 Mono Remaster,2.651283333333333
2021-02-03 16:45,Ray Charles,Sweet Sixteen Bars - 2016 Mono Remaster,4.125633333333333
2021-02-03 16:53,Bedouin,Set The Controls For The Heart Of The Sun - Original Mix,7.59475
2021-02-03 16:58,Total Giovanni,When We Break,4.738783333333333
2021-02-03 17:03,Malcolm McLaren,About Her,4.8331
2021-02-03 17:08,Mac Miller,2009,5.799766666666667
2021-02-03 17:12,Meiko Kaji,The Flower Of Carnage,3.8726666666666665
2021-02-03 17:14,Ray Charles,Black Coffee - 2016 Mono Remaster,0.0199
2021-02-03 17:14,Ray Charles,I'm Movin' On - 2016 Mono Remaster,1.5139666666666667
2021-02-03 17:14,Ray Charles,I'm Movin' On - 2016 Mono Remaster,0.01955
2021-02-03 17:14,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,5.6196
2021-02-03 17:19,Jim Morrison,The Ghost Song,5.265333333333333
2021-02-03 17:24,New Order,Bizarre Love Triangle,4.3868833333333335
2021-02-03 17:29,The Who,Baba O'Riley,5.006666666666667
2021-02-03 17:32,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,3.71355
2021-02-03 17:35,The Who,The Seeker - Edit,3.1728833333333335
2021-02-03 17:40,U2,Sunday Bloody Sunday - Remastered 2008,4.657333333333334
2021-02-03 17:42,Pescado Rabioso,Por,1.65555
2021-02-03 17:48,Pink Floyd,Comfortably Numb,6.3716
2021-02-03 17:53,Gustavo Cerati,Cosas Imposibles,5.092883333333333
2021-02-03 17:55,Jorge Drexler,Quimera,1.4538166666666668
2021-02-03 18:27,Max Graef,Itzehoe,4.923066666666666
2021-02-03 18:31,The Rolling Stones,Anybody Seen My Baby? - Remastered,4.519333333333333
2021-02-03 18:39,Bedouin,Set The Controls For The Heart Of The Sun - Original Mix,7.59475
2021-02-03 18:42,Ray Charles,"Hallelujah, I Love Her So - 2016 Mono Remaster",2.58515
2021-02-03 18:44,Ray Charles,That's Enough - 2016 Mono Remaster,2.7224166666666667
2021-02-03 18:50,Ray Charles,Hornful Soul - 2016 Mono Remaster,5.5095
2021-02-03 18:53,Ray Charles,Funny (But I Still Love You) - 2016 Mono Remaster,3.2611333333333334
2021-02-03 18:56,Ray Charles,I Believe to My Soul - 2016 Mono Remaster,3.0269333333333335
2021-02-03 19:00,Ray Charles,"Rockhouse, Pt. 1 & 2 - 2016 Mono Remaster",3.9402666666666666
2021-02-03 19:02,Ray Charles,I'm Movin' On - 2016 Mono Remaster,2.23065
2021-02-03 19:05,Ray Charles,The Midnight Hour - 2016 Mono Remaster,3.04325
2021-02-03 19:11,The Rolling Stones,Out Of Tears - Remastered 2009,5.46
2021-02-03 19:14,Ray Charles,Mr. Charles' Blues - 2016 Mono Remaster,2.7944333333333335
2021-02-03 19:18,Iron Maiden,Run to the Hills - 2015 Remaster,3.891766666666667
2021-02-03 19:23,AC/DC,Shoot to Thrill,5.2904333333333335
2021-02-03 19:26,Ray Charles,Drown in My Own Tears - 2016 Mono Remaster,3.379183333333333
2021-02-03 19:29,Ray Charles,Jumpin' in the Mornin' - 2016 Mono Remaster,2.805083333333333
2021-02-03 19:33,Ray Charles,Don't Let the Sun Catch You Cryin' - 2016 Mono Remaster,3.74985
2021-02-03 19:37,Deep Purple,Hush - 1998 Remaster,4.447333333333333
2021-02-03 19:40,Ray Charles,A Fool for You - 2016 Mono Remaster,3.0394
2021-02-03 19:43,Ray Charles,When Your Lover Has Gone - 2016 Mono Remaster,2.848316666666667
2021-02-03 19:46,Ray Charles,Don't You Know - 2016 Mono Remaster,2.93905
2021-02-03 19:49,Ray Charles,I've Got a Woman - 2016 Mono Remaster,2.8891333333333336
2021-02-03 19:53,Ray Charles,Tell Me You'll Wait for Me - 2016 Mono Remaster,3.4204666666666665
2021-02-03 19:58,Ray Charles,"What'd I Say, Pt. 1 & 2 - 2016 Mono Remaster",5.123633333333333
2021-02-03 20:01,Ray Charles,Two Years of Torture - 2016 Mono Remaster,3.423983333333333
2021-02-03 20:06,Ray Charles,Charlesville - 2016 Mono Remaster,4.97375
2021-02-03 20:08,Ray Charles,Swanee River Rock (Talkin' 'Bout That River) - 2016 Mono Remaster,2.0623833333333335
2021-02-03 20:08,The Rolling Stones,Time Waits For No One - Remastered,0.0485
2021-02-03 20:15,The Rolling Stones,Time Waits For No One - Remastered,6.5956166666666665
2021-02-03 20:20,The Rolling Stones,Streets Of Love - Remastered 2009,5.1551
2021-02-03 20:22,the Drumlord,Shelter Jazz,2.2857
2021-02-03 20:27,Soda Stereo,Signos - Remasterizado 2007,5.238883333333333
2021-02-03 20:33,Pink Floyd,Time,5.466933333333333
2021-02-03 20:38,The Rolling Stones,Rain Fall Down - Remastered 2009,4.8966666666666665
2021-02-03 20:39,Steely Dan,Do It Again,0.7328
2021-02-03 20:44,Steely Dan,Do It Again,5.213133333333333
2021-02-03 20:47,Red Hot Chili Peppers,Road Trippin',3.4162166666666667
2021-02-03 20:52,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",4.666666666666667
2021-02-03 21:35,Gente Cangrejo,Alvin,8.007433333333333
2021-02-03 21:38,Ray Charles,It's All Right - 2016 Mono Remaster,2.30655
2021-02-03 21:42,Ray Charles,The Ray - 2016 Mono Remaster,4.0194833333333335
2021-02-03 21:46,Ray Charles,Ain't Misbehavin' - 2016 Mono Remaster,4.280683333333333
2021-02-03 22:23,Guns N' Roses,Sweet Child O' Mine,3.7899333333333334
2021-02-03 22:26,Black Sabbath,Paranoid,2.8073333333333332
2021-02-03 22:31,AC/DC,Shot In The Dark,3.08555
2021-02-03 22:35,Van Halen,Panama - 2015 Remaster,3.5037666666666665
2021-02-03 22:41,Iron Maiden,Wasting Love - 2015 Remaster,5.850433333333333
2021-02-03 22:42,Tesla,Modern Day Cowboy,0.7376833333333334
2021-02-03 22:47,Van Halen,Runnin' with the Devil - 2015 Remaster,0.11281666666666666
2021-02-03 22:47,Iron Maiden,The Number of the Beast - 2015 Remaster,4.8431
2021-02-04 17:12,The xx,Intro,2.132
2021-02-04 17:15,The Who,Behind Blue Eyes,3.6904333333333335
2021-02-04 17:18,The Doors,Peace Frog,2.8355333333333332
2021-02-04 17:22,Bobby Womack,Woman's Gotta Have It,3.5377666666666667
2021-02-04 17:25,The Rolling Stones,Under My Thumb,3.6922166666666665
2021-02-04 17:30,Red Hot Chili Peppers,The Getaway,4.1731
2021-02-04 17:32,The Beatles,Eleanor Rigby - Remastered 2009,2.1088833333333334
2021-02-04 17:37,Blur,Ghost Ship,4.98555
2021-02-04 17:42,Mac Miller,Ladders,4.784
2021-02-04 17:46,Charly García,No Me Dejan Salir,4.386666666666667
2021-02-04 17:50,The Sugarhill Gang,Rappers Delight,3.9186666666666667
2021-02-04 17:55,Invisible,Los Libros de la Buena Memoria,5.14555
2021-02-04 17:59,Pink Floyd,Brain Damage,3.7777666666666665
2021-02-04 18:03,Pink Floyd,"Another Brick in the Wall, Pt. 2",3.9791
2021-02-04 18:09,Soda Stereo,Disco Eterno - Remasterizado 2007,5.7671
2021-02-04 18:15,Eagles,Hotel California - 2013 Remaster,6.5229333333333335
2021-02-04 18:17,Simon & Garfunkel,April Come She Will,1.8231
2021-02-04 18:21,El Mató a un Policía Motorizado,Más o Menos Bien,4.225333333333333
2021-02-04 18:24,The Wailers,"Get Up, Stand Up",3.2944333333333335
2021-02-04 18:29,The Rolling Stones,Gimme Shelter,4.512883333333333
2021-02-04 18:32,Manal,Jugo de Tomate,2.7733333333333334
2021-02-04 18:35,Charly García,Tu Amor,3.1077666666666666
2021-02-04 18:39,Red Hot Chili Peppers,Encore,4.247766666666666
2021-02-04 18:43,Jamiroquai,Virtual Insanity - Remastered,3.8226666666666667
2021-02-04 18:44,Van Halen,Runnin' with the Devil - 2015 Remaster,0.006033333333333333
2021-02-04 18:44,Red Hot Chili Peppers,Pink as Floyd,0.8523
2021-02-04 18:45,Red Hot Chili Peppers,Pink as Floyd,1.1448833333333333
2021-02-04 19:48,Red Hot Chili Peppers,Pink as Floyd,2.878
2021-02-04 19:51,Pescado Rabioso,Bajan,3.407766666666667
2021-02-04 19:55,Pescado Rabioso,La Sed Verdadera,3.49955
2021-02-04 19:59,Charly García,Mientes,4.244433333333333
2021-02-04 20:03,Soda Stereo,De Música Ligera - Remasterizado 2007,3.5457666666666667
2021-02-04 20:05,The Beatles,When I'm Sixty Four - Remastered 2009,2.6277666666666666
2021-02-04 20:10,AC/DC,Back In Black,4.258216666666667
2021-02-04 20:12,Simon & Garfunkel,April Come She Will,1.8231
2021-02-04 20:16,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,4.706666666666667
2021-02-04 20:21,Santana,Oye Como Va,4.282216666666667
2021-02-04 20:25,Bob Marley & The Wailers,Is This Love - Montmartre Remix,4.49005
2021-02-04 20:29,Depeche Mode,Strangelove,3.74155
2021-02-04 20:31,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,2.6811
2021-02-04 20:35,Guns N' Roses,It's So Easy,3.378216666666667
2021-02-04 20:39,Red Hot Chili Peppers,Go Robot,4.3966666666666665
2021-02-04 20:42,Bob Dylan,The Times They Are A-Changin',3.2008833333333335
2021-02-04 20:48,Led Zeppelin,All My Love - Remaster,5.895333333333333
2021-02-04 20:56,The Rolling Stones,Memory Motel - Remastered,7.132216666666666
2021-02-04 21:00,The Rolling Stones,Sweet Virginia,4.442666666666667
2021-02-04 21:03,AC/DC,Highway to Hell,3.473333333333333
2021-02-04 21:07,Eric Clapton,Before You Accuse Me,3.952
2021-02-04 21:11,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),3.951766666666667
2021-02-04 21:15,Red Hot Chili Peppers,Road Trippin',3.4162166666666667
2021-02-04 21:18,The Whitest Boy Alive,Burning,3.1862166666666667
2021-02-04 21:22,The Rolling Stones,Infamy - Remastered,3.79555
2021-02-04 21:25,Arctic Monkeys,When The Sun Goes Down,3.3688833333333332
2021-02-04 21:27,The xx,Intro,2.132
2021-02-04 21:31,Commodores,Slippery When Wet,3.347766666666667
2021-02-04 21:36,The Rolling Stones,Emotional Rescue - Remastered 2009,5.656666666666666
2021-02-04 21:41,Mac Miller,Ladders,4.784
2021-02-04 21:46,Ciro y los Persas,Caminando,4.664433333333333
2021-02-04 21:50,Eric Clapton,I Shot The Sheriff,4.395766666666667
2021-02-04 21:55,Santana,Samba Pa Ti,4.746666666666667
2021-02-04 21:59,The Police,Bring On The Night,4.25355
2021-02-04 22:02,Arctic Monkeys,Mardy Bum,2.924
2021-02-04 22:06,Bobby Womack,Across 110th Street,3.8417666666666666
2021-02-04 22:13,Eagles,Hotel California - 2013 Remaster,6.5229333333333335
2021-02-04 22:15,Cream,I Feel Free,2.858433333333333
2021-02-04 22:18,The Beatles,I Saw Her Standing There - Remastered 2009,2.8991
2021-02-04 22:21,Militantes del Climax,Hit Hot,2.8759
2021-02-04 22:23,Pink Floyd,Pigs on the Wing 2,1.4449333333333334
2021-02-04 22:29,Guns N' Roses,Paradise City,6.760666666666666
2021-02-04 22:34,Molotov,Gimme Tha Power,4.17155
2021-02-04 22:36,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",2.686
2021-02-04 22:41,Santana,Corazon Espinado (feat. Mana),4.57955
2021-02-04 22:45,Jimi Hendrix,All Along the Watchtower,4.013333333333334
2021-02-04 22:50,Cream,White Room,4.972216666666666
2021-02-04 22:54,Los Piojos,Tan Solo,4.000216666666667
2021-02-04 22:56,Awon,Street Jazz,2.580616666666667
2021-02-04 22:59,the Drumlord,Shelter Jazz,2.2857
2021-02-04 23:01,Arctic Monkeys,Dancing Shoes,2.3522166666666666
2021-02-04 23:04,Calle 13,Muerte En Hawaii,3.164433333333333
2021-02-04 23:09,Invisible,Los Libros de la Buena Memoria,5.14555
2021-02-04 23:14,MGMT,Time to Pretend,4.35
2021-02-04 23:17,The Weeknd,Blinding Lights,3.334
2021-02-04 23:21,Red Hot Chili Peppers,We Turn Red,3.3411
2021-02-04 23:26,Guns N' Roses,You Could Be Mine,5.727333333333333
2021-02-04 23:30,Bill Withers,Lovely Day,4.242666666666667
2021-02-04 23:35,Pescado Rabioso,Cantata de Puentes Amarillos,4.96045
2021-02-04 23:36,Nirvana,The Man Who Sold The World,0.08033333333333334
2021-02-04 23:36,Pescado Rabioso,Cantata de Puentes Amarillos,0.028333333333333332
2021-02-04 23:36,The Rolling Stones,Infamy - Remastered,0.10816666666666666
2021-02-04 23:36,Jimi Hendrix,Hey Joe,0.0018333333333333333
2021-02-04 23:42,Steely Dan,Do It Again,5.927
2021-02-04 23:48,Steely Dan,Do It Again,5.94555
2021-02-04 23:51,Jamiroquai,Cloud 9,2.5511
2021-02-05 17:42,Jamiroquai,Cloud 9,0.06833333333333333
2021-02-05 17:48,Red Hot Chili Peppers,Slow Cheetah,5.332216666666667
2021-02-05 17:50,Red Hot Chili Peppers,Otherside,2.5517666666666665
2021-02-05 17:55,Talking Heads,Psycho Killer - 2005 Remaster,4.356883333333333
2021-02-05 18:07,The Notorious B.I.G.,Juicy - 2005 Remaster,5.044883333333333
2021-02-05 18:12,Intoxicados,Una Vela,4.554666666666667
2021-02-05 18:16,Charly García,No Me Dejan Salir,4.386666666666667
2021-02-05 18:20,INXS,Don't Change,3.5103833333333334
2021-02-06 00:46,Red Hot Chili Peppers,Pink as Floyd,4.673116666666667
2021-02-06 00:49,Blackstreet,No Diggity,2.5821833333333335
2021-02-06 01:08,AC/DC,Thunderstruck,4.976266666666667
2021-02-06 01:08,Iron Maiden,Weekend Warrior - 2015 Remaster,0.06713333333333334
2021-02-06 01:12,Van Halen,Ain't Talkin' 'Bout Love - 2015 Remaster,3.796666666666667
2021-02-06 01:17,Iron Maiden,The Number of the Beast - 2015 Remaster,4.8431
2021-02-06 01:18,Skid Row,I Remember You,1.0608833333333334
2021-02-06 01:22,Skid Row,18 and Life,3.832666666666667
2021-02-06 01:25,Van Halen,Panama - 2015 Remaster,3.5037666666666665
2021-02-06 01:30,Guns N' Roses,Welcome To The Jungle,4.332566666666667
2021-02-06 02:34,Charly García,Hablando a Tu Corazón,0.37653333333333333
2021-02-06 02:39,The Rolling Stones,Rain Fall Down - Remastered 2009,4.8966666666666665
2021-02-06 02:44,The Rolling Stones,Crazy Mama - Remastered,0.0119
2021-02-06 02:44,Talking Heads,Psycho Killer - 2005 Remaster,4.356883333333333
2021-02-06 02:48,Max Graef,Itzehoe,0.07536666666666667
2021-02-06 02:48,Ray Charles,I Wonder Who - 2016 Mono Remaster,0.27191666666666664
2021-02-06 02:48,Stevie Wonder,Cash In Your Face,3.9888833333333333
2021-02-06 02:52,Max Graef,Running,4.27365
2021-02-06 02:53,Ratgrave,Escobar,0.5372
2021-02-06 02:58,Max Graef,Itzehoe,4.923066666666666
2021-02-06 02:58,Max Graef,Exit,0.15373333333333333
2021-02-06 02:59,Max Graef,Jazz 104,1.1323833333333333
2021-02-06 03:07,Max Graef,Magic Johnson - Byron The Aquarius Live Mix,7.966933333333333
2021-02-06 03:10,Ratgrave,Big Sausage Pizza,3.298583333333333
2021-02-06 03:13,Wayne Snow,Rosie,2.3855833333333334
2021-02-06 18:32,La Renga,Somos Los Mismos De Siempre,0.6200833333333333
2021-02-06 18:35,Guasones,El forastero,2.743533333333333
2021-02-06 18:36,La Renga,Veneno,1.4084833333333333
2021-02-06 18:40,Acid Pauli,Edda's Cumbia,3.368316666666667
2021-02-06 18:40,A Tribe Called Quest,Bonita Applebum - includes 'Can I Kick It' Intro,0.3161333333333333
2021-02-06 18:44,Acid Pauli,Requiem for a Loop,3.8606166666666666
2021-02-06 18:49,Kalabrese,Independent Dancer,5.138316666666666
2021-02-06 22:40,Kalabrese,Fresh and Foolish feat. Sarah Palin,4.956166666666666
2021-02-06 22:45,Chet Faker,Gold,4.75425
2021-02-06 22:50,Khruangbin,Zionsville,4.1962166666666665
